,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,trackName,artistName,genre,type,id,uri,track_href,analysis_url,sentiment_polarity,weighted_score
385,2186903.0,0.834,0.662,5.0,-6.179,1.0,0.0407,0.522,9.07e-05,0.14,0.718,115.999,166223.0,4.0,Bad Girl,Daya,pop,audio_features,5RL2Bu8rn2WiyWh9h8bPHt,spotify:track:5RL2Bu8rn2WiyWh9h8bPHt,https://api.spotify.com/v1/tracks/5RL2Bu8rn2WiyWh9h8bPHt,https://api.spotify.com/v1/audio-analysis/5RL2Bu8rn2WiyWh9h8bPHt,-0.6999999999999998,1.0458961420752536e+19
1300,350852.0,0.72,0.791,1.0,-4.689,1.0,0.124,0.0384,0.0,0.157,0.756,102.071,175427.0,4.0,Classic,MKTO,pop,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,0.16666666666666666,4.318887281767021e+16
1255,205267.0,0.708,0.562,5.0,-4.864,1.0,0.0725,0.0449,0.0,0.216,0.386,125.963,205267.0,4.0,Chasing Fire,Lauv,pop,audio_features,0wCiZgPLKt7M2aoPMBB6Tx,spotify:track:0wCiZgPLKt7M2aoPMBB6Tx,https://api.spotify.com/v1/tracks/0wCiZgPLKt7M2aoPMBB6Tx,https://api.spotify.com/v1/audio-analysis/0wCiZgPLKt7M2aoPMBB6Tx,0.0,8648830886769163.0
4160,353468.0,0.705,0.864,0.0,-5.13,0.0,0.0344,0.276,0.00037,0.0872,0.626,120.012,176734.0,4.0,Something Stupid (feat. AWA),Jonas Blue,pop,audio_features,2UCu2FoXFZpCT36lYzej4O,spotify:track:2UCu2FoXFZpCT36lYzej4O,https://api.spotify.com/v1/tracks/2UCu2FoXFZpCT36lYzej4O,https://api.spotify.com/v1/audio-analysis/2UCu2FoXFZpCT36lYzej4O,-0.7999999999999999,4.416216008491923e+16
218,234986.0,0.54,0.557,11.0,-6.097,1.0,0.0259,0.00886,0.000182,0.307,0.287,75.035,237147.0,4.0,All of the Stars,Ed Sheeran,pop,audio_features,3Th56VIq2sEaEmPPETu7p5,spotify:track:3Th56VIq2sEaEmPPETu7p5,https://api.spotify.com/v1/tracks/3Th56VIq2sEaEmPPETu7p5,https://api.spotify.com/v1/audio-analysis/3Th56VIq2sEaEmPPETu7p5,0.0,1.2975555688177256e+16
653,181752.0,0.63,0.382,3.0,-5.535,0.0,0.0558,0.471,0.0,0.176,0.555,97.706,181771.0,5.0,g2g ttyl (feat. THEY.),blackbear,pop,audio_features,20nY3IhGhRGBaWK3remnch,spotify:track:20nY3IhGhRGBaWK3remnch,https://api.spotify.com/v1/tracks/20nY3IhGhRGBaWK3remnch,https://api.spotify.com/v1/audio-analysis/20nY3IhGhRGBaWK3remnch,0.0,6003957309931008.0
2431,404776.0,0.692,0.727,7.0,-5.58,1.0,0.0305,0.00836,1.07e-06,0.131,0.424,99.977,202589.0,4.0,I felt that,blackbear,pop,audio_features,7KRaFRqbUbqfelHwmWyXuS,spotify:track:7KRaFRqbUbqfelHwmWyXuS,https://api.spotify.com/v1/tracks/7KRaFRqbUbqfelHwmWyXuS,https://api.spotify.com/v1/audio-analysis/7KRaFRqbUbqfelHwmWyXuS,0.0,6.631996115260058e+16
2199,1272928.0,0.795,0.792,11.0,-4.747,0.0,0.118,0.198,5.85e-06,0.119,0.854,103.984,172000.0,4.0,Heartbroken,HRVY,pop,audio_features,6zrGk96LoPi7LARG959UWA,spotify:track:6zrGk96LoPi7LARG959UWA,https://api.spotify.com/v1/tracks/6zrGk96LoPi7LARG959UWA,https://api.spotify.com/v1/audio-analysis/6zrGk96LoPi7LARG959UWA,0.0,2.0625834025333228e+18
181,177310.0,0.386,0.406,11.0,-10.419,1.0,0.0425,0.832,0.0597,0.171,0.205,78.616,177413.0,4.0,Alive,Khalid,pop,audio_features,12VqHHz4wvVcnEdSivjLeQ,spotify:track:12VqHHz4wvVcnEdSivjLeQ,https://api.spotify.com/v1/tracks/12VqHHz4wvVcnEdSivjLeQ,https://api.spotify.com/v1/audio-analysis/12VqHHz4wvVcnEdSivjLeQ,0.1,5574420028891000.0
3181,5343689.0,0.602,0.405,2.0,-7.157,1.0,0.0319,0.903,0.0,0.133,0.321,137.743,203869.0,4.0,Montana,Daya,pop,audio_features,0Yjgmp2Hntqa3z5Wolmfaa,spotify:track:0Yjgmp2Hntqa3z5Wolmfaa,https://api.spotify.com/v1/tracks/0Yjgmp2Hntqa3z5Wolmfaa,https://api.spotify.com/v1/audio-analysis/0Yjgmp2Hntqa3z5Wolmfaa,0.0,1.52589104207113e+20
785,197793.0,0.643,0.521,6.0,-7.966,1.0,0.0516,0.241,0.0,0.0896,0.678,159.964,198000.0,4.0,my heart is lost,blackbear,pop,audio_features,7ArrPiY7Xhl8J1bW2Ui0qy,spotify:track:7ArrPiY7Xhl8J1bW2Ui0qy,https://api.spotify.com/v1/tracks/7ArrPiY7Xhl8J1bW2Ui0qy,https://api.spotify.com/v1/audio-analysis/7ArrPiY7Xhl8J1bW2Ui0qy,0.0,7738071759436257.0
1468,215672.0,0.647,0.585,6.0,-6.123,1.0,0.0512,0.00314,0.0,0.165,0.353,131.934,215672.0,4.0,Dark Horse,Katy Perry,pop,audio_features,4jbmgIyjGoXjY01XxatOx6,spotify:track:4jbmgIyjGoXjY01XxatOx6,https://api.spotify.com/v1/tracks/4jbmgIyjGoXjY01XxatOx6,https://api.spotify.com/v1/audio-analysis/4jbmgIyjGoXjY01XxatOx6,-0.15,1.0031856175144448e+16
659,1464696.0,0.71,0.778,4.0,-5.336,0.0,0.0317,0.0466,0.0,0.0763,0.382,101.024,187802.0,4.0,ghost town (ft. Sasha Alex Sloan),blackbear,pop,audio_features,5fw7OEMjARmFAu0cQ363U4,spotify:track:5fw7OEMjARmFAu0cQ363U4,https://api.spotify.com/v1/tracks/5fw7OEMjARmFAu0cQ363U4,https://api.spotify.com/v1/audio-analysis/5fw7OEMjARmFAu0cQ363U4,0.0,3.1422626739402255e+18
4442,7911363.0,0.655,0.727,1.0,-5.478,0.0,0.046,0.231,0.0,0.173,0.56,113.011,210489.0,4.0,The Difference,Daya,pop,audio_features,1STwdocp5GlE0aLPT6CaJ6,spotify:track:1STwdocp5GlE0aLPT6CaJ6,https://api.spotify.com/v1/tracks/1STwdocp5GlE0aLPT6CaJ6,https://api.spotify.com/v1/audio-analysis/1STwdocp5GlE0aLPT6CaJ6,0.0,4.951695560482905e+20
4402,166706.0,0.88,0.497,0.0,-7.023,1.0,0.0523,0.191,0.0,0.108,0.492,139.977,166707.0,4.0,Tell My Mama,Lauv,pop,audio_features,1AtkYADVXSwqRaDWbFNu3j,spotify:track:1AtkYADVXSwqRaDWbFNu3j,https://api.spotify.com/v1/tracks/1AtkYADVXSwqRaDWbFNu3j,https://api.spotify.com/v1/audio-analysis/1AtkYADVXSwqRaDWbFNu3j,0.0,4632908181023816.0
1345,125543.0,0.563,0.532,7.0,-7.726,1.0,0.0416,0.236,9.75e-06,0.122,0.429,145.001,176859.0,4.0,"Come Back Home - From ""Purple Hearts""",Sofia Carson,pop,audio_features,2mPXui72mlIYR5sQUPZXwP,spotify:track:2mPXui72mlIYR5sQUPZXwP,https://api.spotify.com/v1/tracks/2mPXui72mlIYR5sQUPZXwP,https://api.spotify.com/v1/audio-analysis/2mPXui72mlIYR5sQUPZXwP,0.0,1978688853478007.0
4862,173106.0,0.516,0.467,0.0,-6.184,1.0,0.0302,0.662,0.0,0.0853,0.386,132.861,173307.0,4.0,What A Time (feat. Niall Horan),Julia Michaels,pop,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,0.0,5187240254675016.0
1048,180634.0,0.54,0.409,8.0,-6.658,1.0,0.0284,0.781,0.0,0.104,0.197,95.177,180293.0,4.0,Body,Julia Michaels,pop,audio_features,2GmPIJzviXYtkTKYYUlloB,spotify:track:2GmPIJzviXYtkTKYYUlloB,https://api.spotify.com/v1/tracks/2GmPIJzviXYtkTKYYUlloB,https://api.spotify.com/v1/audio-analysis/2GmPIJzviXYtkTKYYUlloB,0.0,5893842111080104.0
788,153937.0,0.821,0.517,6.0,-10.488,0.0,0.0497,0.201,3.74e-06,0.203,0.722,115.087,153913.0,4.0,nervous,blackbear,pop,audio_features,0FkKoIRproCB2faGlpPtry,spotify:track:0FkKoIRproCB2faGlpPtry,https://api.spotify.com/v1/tracks/0FkKoIRproCB2faGlpPtry,https://api.spotify.com/v1/audio-analysis/0FkKoIRproCB2faGlpPtry,0.0,3647783509427953.0
2712,10225.0,0.79,0.694,9.0,-7.726,0.0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436.0,4.0,Know Your Worth,Khalid,pop,audio_features,0TrPqhAMoaKUFLR7iYDokf,spotify:track:0TrPqhAMoaKUFLR7iYDokf,https://api.spotify.com/v1/tracks/0TrPqhAMoaKUFLR7iYDokf,https://api.spotify.com/v1/audio-analysis/0TrPqhAMoaKUFLR7iYDokf,0.3,1069030140625.3983
4623,417652.0,0.311,0.485,6.0,-5.726,0.0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827.0,4.0,Train Wreck,James Arthur,pop,audio_features,55Am8neGJkdj2ADaM3aw5H,spotify:track:55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/tracks/55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/audio-analysis/55Am8neGJkdj2ADaM3aw5H,0.0,7.28523719662718e+16
1232,434253.0,0.574,0.852,2.0,-1.248,1.0,0.0397,0.0529,0.0,0.161,0.501,123.038,209027.0,4.0,Celestial,Ed Sheeran,pop,audio_features,04xNaTR4L77cI1rGraG0yG,spotify:track:04xNaTR4L77cI1rGraG0yG,https://api.spotify.com/v1/tracks/04xNaTR4L77cI1rGraG0yG,https://api.spotify.com/v1/audio-analysis/04xNaTR4L77cI1rGraG0yG,0.0,8.188954955991227e+16
566,764066.0,0.672,0.526,4.0,-6.446,1.0,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747.0,4.0,brutal,Olivia Rodrigo,pop,audio_features,6SRsiMl7w1USE4mFqrOhHC,spotify:track:6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/audio-analysis/6SRsiMl7w1USE4mFqrOhHC,-0.875,4.460593257922395e+17
3204,2617434.0,0.407,0.697,11.0,-5.612,1.0,0.342,0.375,5.07e-06,0.125,0.632,179.681,162864.0,3.0,Mother,Charlie Puth,pop,audio_features,6rVNnvyNeibts1uOqdSNIw,spotify:track:6rVNnvyNeibts1uOqdSNIw,https://api.spotify.com/v1/tracks/6rVNnvyNeibts1uOqdSNIw,https://api.spotify.com/v1/audio-analysis/6rVNnvyNeibts1uOqdSNIw,0.0,1.7931937584942703e+19
2387,634601.0,0.753,0.505,9.0,-7.621,1.0,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437.0,4.0,I Like Me Better,Lauv,pop,audio_features,0EcQcdcbQeVJn9fknj44Be,spotify:track:0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/tracks/0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/audio-analysis/0EcQcdcbQeVJn9fknj44Be,0.5,2.555655178893838e+17
49,153124.0,0.747,0.667,4.0,-5.181,0.0,0.0566,0.18,0.0,0.146,0.508,95.0,153124.0,4.0,2step (feat. Armaan Malik),Ed Sheeran,pop,audio_features,1vf09n9QoDVWhBImRgQQyG,spotify:track:1vf09n9QoDVWhBImRgQQyG,https://api.spotify.com/v1/tracks/1vf09n9QoDVWhBImRgQQyG,https://api.spotify.com/v1/audio-analysis/1vf09n9QoDVWhBImRgQQyG,0.0,3590292207490624.0
2699,175992.0,0.661,0.779,1.0,-3.995,0.0,0.0678,0.00604,0.0,0.218,0.67,129.911,175993.0,4.0,"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",Ava Max,pop,audio_features,5rB5mfeFCkUI3nkHQMMZ3K,spotify:track:5rB5mfeFCkUI3nkHQMMZ3K,https://api.spotify.com/v1/tracks/5rB5mfeFCkUI3nkHQMMZ3K,https://api.spotify.com/v1/audio-analysis/5rB5mfeFCkUI3nkHQMMZ3K,0.0,5451032609791488.0
718,6531305.0,0.666,0.628,8.0,-5.613,1.0,0.0623,0.144,0.0,0.189,0.767,82.992,186468.0,4.0,if I were u (with Lauv),blackbear,pop,audio_features,2ttGfRawDPWlkAoXxP5Z72,spotify:track:2ttGfRawDPWlkAoXxP5Z72,https://api.spotify.com/v1/tracks/2ttGfRawDPWlkAoXxP5Z72,https://api.spotify.com/v1/audio-analysis/2ttGfRawDPWlkAoXxP5Z72,0.0,2.786120494879822e+20
4605,179073.0,0.745,0.825,0.0,-5.413,1.0,0.0748,0.0697,0.0,0.168,0.744,99.98,177013.0,4.0,Told You So,HRVY,pop,audio_features,1uIwVtzdG5tZT32O9wdXk9,spotify:track:1uIwVtzdG5tZT32O9wdXk9,https://api.spotify.com/v1/tracks/1uIwVtzdG5tZT32O9wdXk9,https://api.spotify.com/v1/audio-analysis/1uIwVtzdG5tZT32O9wdXk9,0.0,5742358841062017.0
611,34590.0,0.754,0.433,1.0,-7.704,1.0,0.0637,0.216,0.0,0.0936,0.339,109.954,226909.0,4.0,do re mi - Rad Cat Remix,blackbear,pop,audio_features,4iKzb6YFt20q6eS5gfVkNr,spotify:track:4iKzb6YFt20q6eS5gfVkNr,https://api.spotify.com/v1/tracks/4iKzb6YFt20q6eS5gfVkNr,https://api.spotify.com/v1/audio-analysis/4iKzb6YFt20q6eS5gfVkNr,0.0,41385831579000.305
4303,2263942.0,0.68,0.34,7.0,-8.617,1.0,0.034,0.818,0.0,0.285,0.418,130.027,179998.0,4.0,Superhero,Lauv,pop,audio_features,6mipiX3H43Lz4vIJTG6cdO,spotify:track:6mipiX3H43Lz4vIJTG6cdO,https://api.spotify.com/v1/tracks/6mipiX3H43Lz4vIJTG6cdO,https://api.spotify.com/v1/audio-analysis/6mipiX3H43Lz4vIJTG6cdO,0.0,1.1603683895744092e+19
2406,16482.0,0.736,0.706,2.0,-3.899,0.0,0.0438,0.0133,0.0,0.324,0.758,123.047,173220.0,4.0,I See Love,Jonas Blue,pop,audio_features,32UJH1F38AMSjZilQyBzOE,spotify:track:32UJH1F38AMSjZilQyBzOE,https://api.spotify.com/v1/tracks/32UJH1F38AMSjZilQyBzOE,https://api.spotify.com/v1/audio-analysis/32UJH1F38AMSjZilQyBzOE,0.5,4477439532168.44
667,1820783.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,4.0,good 4 u,Olivia Rodrigo,pop,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,0.7,6.036352175545989e+18
2367,1779945.0,0.431,0.0748,11.0,-13.615,0.0,0.0516,0.98,3.24e-06,0.114,0.367,98.188,215882.0,4.0,I Don't Wanna Know - Live from Spotify Studios NYC,Charlie Puth,pop,audio_features,4dMvtp8p5mzCCaA18dgzQy,spotify:track:4dMvtp8p5mzCCaA18dgzQy,https://api.spotify.com/v1/tracks/4dMvtp8p5mzCCaA18dgzQy,https://api.spotify.com/v1/audio-analysis/4dMvtp8p5mzCCaA18dgzQy,0.13636363636363635,5.639229230153334e+18
3558,4037540.0,0.406,0.408,3.0,-9.419,1.0,0.053,0.771,7.88e-06,0.394,0.525,79.705,204712.0,4.0,Paris in the Rain,Lauv,pop,audio_features,2MOoIbJWIYikwIXjBDe26i,spotify:track:2MOoIbJWIYikwIXjBDe26i,https://api.spotify.com/v1/tracks/2MOoIbJWIYikwIXjBDe26i,https://api.spotify.com/v1/audio-analysis/2MOoIbJWIYikwIXjBDe26i,0.0,6.5818883922505064e+19
2344,147699.0,0.376,0.247,1.0,-8.367,0.0,0.0285,0.646,0.000452,0.37,0.394,184.216,147699.0,4.0,I (Don't) Have A Problem,Lauv,pop,audio_features,2TIswlajjVKRiGG7CvUbTU,spotify:track:2TIswlajjVKRiGG7CvUbTU,https://api.spotify.com/v1/tracks/2TIswlajjVKRiGG7CvUbTU,https://api.spotify.com/v1/audio-analysis/2TIswlajjVKRiGG7CvUbTU,0.0,3222052887573099.0
1227,522306.0,0.461,0.834,2.0,-4.868,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154.0,4.0,Castle on the Hill,Ed Sheeran,pop,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,0.0,1.424869349746286e+17
4304,2062.0,0.589,0.242,6.0,-10.517,1.0,0.0442,0.914,0.0,0.0887,0.257,89.749,221107.0,4.0,Supermarket Flowers,Ed Sheeran,pop,audio_features,4VuS959DSpr82t3qBqCrWG,spotify:track:4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,0.0,8767302328.2176
1587,218511.0,0.61,0.86,8.0,-4.6,0.0,0.127,0.177,0.0,0.155,0.549,98.995,218667.0,4.0,Does It Feel,Charlie Puth,pop,audio_features,4mGXCXP9khO6DfRPI3vIuG,spotify:track:4mGXCXP9khO6DfRPI3vIuG,https://api.spotify.com/v1/tracks/4mGXCXP9khO6DfRPI3vIuG,https://api.spotify.com/v1/audio-analysis/4mGXCXP9khO6DfRPI3vIuG,0.0,1.0433257198566832e+16
4583,190.0,0.683,0.598,6.0,-5.322,1.0,0.188,0.0103,9.84e-05,0.251,0.478,107.971,147253.0,4.0,Time After Time,Lauv,pop,audio_features,1sQG9Vo4av58gq91eoEU1S,spotify:track:1sQG9Vo4av58gq91eoEU1S,https://api.spotify.com/v1/tracks/1sQG9Vo4av58gq91eoEU1S,https://api.spotify.com/v1/audio-analysis/1sQG9Vo4av58gq91eoEU1S,0.0,6859000.351799999
2412,220242.0,0.818,0.841,5.0,-6.44,1.0,0.131,0.109,0.00791,0.186,0.605,125.997,184573.0,4.0,I Wanna Dance,Jonas Blue,pop,audio_features,3YydPsDiOFTDyXxui5OFjl,spotify:track:3YydPsDiOFTDyXxui5OFjl,https://api.spotify.com/v1/tracks/3YydPsDiOFTDyXxui5OFjl,https://api.spotify.com/v1/audio-analysis/3YydPsDiOFTDyXxui5OFjl,0.0,1.0683177066412488e+16
1926,2589218.0,0.646,0.355,1.0,-7.119,1.0,0.0263,0.873,0.0,0.115,0.364,84.988,210863.0,4.0,Forever,Lewis Capaldi,pop,audio_features,12OLyHDxt6dqlAybSPFBK3,spotify:track:12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/tracks/12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/audio-analysis/12OLyHDxt6dqlAybSPFBK3,0.0,1.7358246548463268e+19
2593,104636.0,0.393,0.609,4.0,-5.954,1.0,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,264963.0,4.0,Jiyein Kyun,Pritam,filmi,audio_features,0up9rhm9qt2LW7cnoDFCMk,spotify:track:0up9rhm9qt2LW7cnoDFCMk,https://api.spotify.com/v1/tracks/0up9rhm9qt2LW7cnoDFCMk,https://api.spotify.com/v1/audio-analysis/0up9rhm9qt2LW7cnoDFCMk,0.0,1145627388011456.0
3548,118360.0,0.668,0.746,1.0,-7.592,1.0,0.0603,0.00335,0.00031,0.0773,0.485,119.696,264986.0,4.0,Pappu Can't Dance,Benny Dayal,filmi,audio_features,7MkhC2h8lDwyEfaKxf48cJ,spotify:track:7MkhC2h8lDwyEfaKxf48cJ,https://api.spotify.com/v1/tracks/7MkhC2h8lDwyEfaKxf48cJ,https://api.spotify.com/v1/audio-analysis/7MkhC2h8lDwyEfaKxf48cJ,0.0,1658115845056000.5
3106,885637.0,0.68,0.973,8.0,-2.881,1.0,0.122,0.414,0.0,0.216,0.727,115.061,404432.0,4.0,Mere Dholna,Pritam,filmi,audio_features,2R4zzmPXIFuBH0BqdWDkfC,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/tracks/2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/audio-analysis/2R4zzmPXIFuBH0BqdWDkfC,-0.5,6.946519455501699e+17
4051,291424.0,0.432,0.695,1.0,-8.022,1.0,0.111,0.732,0.0014,0.274,0.513,116.153,290053.0,3.0,Shukran Allah,Salim–Sulaiman,filmi,audio_features,3nKEiJUeaWn8q2O9I1xwlB,spotify:track:3nKEiJUeaWn8q2O9I1xwlB,https://api.spotify.com/v1/tracks/3nKEiJUeaWn8q2O9I1xwlB,https://api.spotify.com/v1/audio-analysis/3nKEiJUeaWn8q2O9I1xwlB,0.0,2.4750042252673024e+16
3112,317807.0,0.575,0.306,11.0,-10.536,1.0,0.0476,0.885,0.0,0.109,0.338,82.011,213833.0,4.0,Meri Maa,Pritam,filmi,audio_features,1BVlbuPTabrUN73h7LgyaY,spotify:track:1BVlbuPTabrUN73h7LgyaY,https://api.spotify.com/v1/tracks/1BVlbuPTabrUN73h7LgyaY,https://api.spotify.com/v1/audio-analysis/1BVlbuPTabrUN73h7LgyaY,0.0,3.2098916732356944e+16
3725,7302.0,0.563,0.495,2.0,-10.272,1.0,0.0362,0.781,0.0,0.0837,0.244,125.998,291462.0,4.0,Rait Zara Si,A.R. Rahman,filmi,audio_features,4uK0M8AI6gyFmyzUneQpbi,spotify:track:4uK0M8AI6gyFmyzUneQpbi,https://api.spotify.com/v1/tracks/4uK0M8AI6gyFmyzUneQpbi,https://api.spotify.com/v1/audio-analysis/4uK0M8AI6gyFmyzUneQpbi,0.0,389336827608.26044
4459,135331.0,0.721,0.65,0.0,-6.95,0.0,0.135,0.0115,0.00014,0.34,0.392,130.487,179658.0,5.0,The Humma Song,A.R. Rahman,filmi,audio_features,7heMX7gyHP0mhTlNgd7Lxd,spotify:track:7heMX7gyHP0mhTlNgd7Lxd,https://api.spotify.com/v1/tracks/7heMX7gyHP0mhTlNgd7Lxd,https://api.spotify.com/v1/audio-analysis/7heMX7gyHP0mhTlNgd7Lxd,0.0,2478516833469691.0
2714,1426638.0,0.663,0.762,5.0,-4.095,1.0,0.0326,0.17,1.06e-05,0.107,0.553,140.022,375347.0,4.0,Koi Tumsa Nahin,Sonu Nigam,filmi,audio_features,7mHS2rAwnUCc4OLyB3dwLr,spotify:track:7mHS2rAwnUCc4OLyB3dwLr,https://api.spotify.com/v1/tracks/7mHS2rAwnUCc4OLyB3dwLr,https://api.spotify.com/v1/audio-analysis/7mHS2rAwnUCc4OLyB3dwLr,0.0,2.903630590657926e+18
3540,257265.0,0.411,0.729,9.0,-4.738,0.0,0.0983,0.132,0.0,0.177,0.498,96.053,270676.0,3.0,Pal,Arijit Singh,filmi,audio_features,0dTjGvzVRsvUjM9jJVWEDK,spotify:track:0dTjGvzVRsvUjM9jJVWEDK,https://api.spotify.com/v1/tracks/0dTjGvzVRsvUjM9jJVWEDK,https://api.spotify.com/v1/audio-analysis/0dTjGvzVRsvUjM9jJVWEDK,0.0,1.7027156117084624e+16
221,230164.0,0.664,0.792,6.0,-5.294,1.0,0.0283,0.184,0.000417,0.106,0.86,139.961,230165.0,4.0,Allah Maaf Kare,Pritam,filmi,audio_features,68RveqIjrkOeBbEGL67GgA,spotify:track:68RveqIjrkOeBbEGL67GgA,https://api.spotify.com/v1/tracks/68RveqIjrkOeBbEGL67GgA,https://api.spotify.com/v1/audio-analysis/68RveqIjrkOeBbEGL67GgA,0.0,1.2193045362650944e+16
2788,64465.0,0.841,0.74,9.0,-8.432,1.0,0.13,0.05,2.22e-06,0.128,0.626,109.033,304467.0,4.0,Laung Da Lashkara,Mahalakshmi Iyer,filmi,audio_features,5pQODzb8j3xMQ1qvrQXJvo,spotify:track:5pQODzb8j3xMQ1qvrQXJvo,https://api.spotify.com/v1/tracks/5pQODzb8j3xMQ1qvrQXJvo,https://api.spotify.com/v1/audio-analysis/5pQODzb8j3xMQ1qvrQXJvo,0.0,267899535744625.44
3012,495370.0,0.48,0.681,5.0,-8.002,1.0,0.163,0.284,0.0,0.125,0.74,88.003,361067.0,4.0,Main Hoon Na,Sonu Nigam,filmi,audio_features,0v7rJIwQ2xeB1W19eU5IQS,spotify:track:0v7rJIwQ2xeB1W19eU5IQS,https://api.spotify.com/v1/tracks/0v7rJIwQ2xeB1W19eU5IQS,https://api.spotify.com/v1/audio-analysis/0v7rJIwQ2xeB1W19eU5IQS,0.16666666666666666,1.21559556097153e+17
4653,508530.0,0.579,0.712,0.0,-6.119,0.0,0.0308,0.259,0.000253,0.18,0.486,80.998,313933.0,4.0,Tujhe Sochta Hoon,Pritam,filmi,audio_features,47l2Dd3XPBLio3kjbEMyDJ,spotify:track:47l2Dd3XPBLio3kjbEMyDJ,https://api.spotify.com/v1/tracks/47l2Dd3XPBLio3kjbEMyDJ,https://api.spotify.com/v1/audio-analysis/47l2Dd3XPBLio3kjbEMyDJ,0.0,1.31507262000477e+17
4407,3079.0,0.554,0.509,10.0,-9.258,1.0,0.0356,0.259,3.2e-06,0.138,0.551,87.992,349547.0,4.0,Tere Dil Ka Rishta,Sonu Nigam,filmi,audio_features,5ha43RsFU3ACRZJQKjbVaF,spotify:track:5ha43RsFU3ACRZJQKjbVaF,https://api.spotify.com/v1/tracks/5ha43RsFU3ACRZJQKjbVaF,https://api.spotify.com/v1/audio-analysis/5ha43RsFU3ACRZJQKjbVaF,0.0,29189662039.3228
2330,2077677.0,0.608,0.55,5.0,-7.86,0.0,0.031,0.708,0.0,0.0833,0.514,81.987,275920.0,4.0,Hum Jee Lenge,Mustafa Zahid,filmi,audio_features,1gekzL984xr4fbxVgVGQhC,spotify:track:1gekzL984xr4fbxVgVGQhC,https://api.spotify.com/v1/tracks/1gekzL984xr4fbxVgVGQhC,https://api.spotify.com/v1/audio-analysis/1gekzL984xr4fbxVgVGQhC,0.0,8.968794978957287e+18
3689,74945.0,0.599,0.135,4.0,-12.376,1.0,0.0308,0.845,2.43e-05,0.11,0.168,122.107,359373.0,3.0,Pyaar Ke Pal,KK,filmi,audio_features,6GWchpKWsKkwR6jcl0yG6V,spotify:track:6GWchpKWsKkwR6jcl0yG6V,https://api.spotify.com/v1/tracks/6GWchpKWsKkwR6jcl0yG6V,https://api.spotify.com/v1/audio-analysis/6GWchpKWsKkwR6jcl0yG6V,0.0,420947555458625.2
3415,213771.0,0.799,0.609,3.0,-6.729,1.0,0.0448,0.0158,0.0,0.0642,0.758,130.031,213942.0,4.0,Offo,Aditi Singh Sharma,filmi,audio_features,3f26GAn3yOXfoclLyN8AdD,spotify:track:3f26GAn3yOXfoclLyN8AdD,https://api.spotify.com/v1/tracks/3f26GAn3yOXfoclLyN8AdD,https://api.spotify.com/v1/audio-analysis/3f26GAn3yOXfoclLyN8AdD,0.0,9768915803113012.0
